Entity,Year,Alcohol,Animal Fats,Vegetable Oils,Oilcrops,Seafood,Sugar,Starchy Roots,Lamb and Goat,Pork,Poultry,Beef,Eggs,Milk,Nuts,Fruit,Vegetables,Pulses,Barley,Maize,Rice,Wheat
Sri Lanka,2018,9.707558,9.455413,84.604126,142.93675,66.28487,251.5528,49.517273,0.3782165,0.3588208,33.263657,6.051464,14.672862,86.068504,20.171547,78.91148,44.48408,108.97485,0.06788502,91.89692,1198.2578,324.888
Sri Lanka,2019,10.211149,8.317691,86.99281,148.34665,66.4739,279.16916,48.31216,0.48302504,0.32845703,31.377306,5.892905,15.959147,85.76592,15.292572,63.575752,40.371235,101.41594,0.08694451,83.22521,1206.7124,307.3585
Sri Lanka,2020,7.006805,9.595858,102.55152,136.36319,59.25947,296.23962,47.507675,0.30799142,0.3657398,37.81557,6.188702,14.186854,87.373314,6.246451,100.251205,56.112186,100.91531,0,78.12395,1175.199,334.3632
Sri Lanka,2021,6.781322,15.183639,110.35235,167.7298,56.034626,320.5254,58.509285,0.55631775,0.5275427,39.25877,5.8509283,14.723238,79.62058,1.9375205,86.74721,62.1829,98.497025,0,39.757538,1170.5117,338.9318
Sri Lanka,2022,7.4765925,11.903271,85.541016,123.54543,55.70157,310.7949,46.59007,0.50672555,0.4302387,37.66023,5.7747593,13.863247,79.34557,3.5088358,143.37466,51.207966,79.814064,0,66.83997,1176.8844,307.38165
Sudan,2015,0.00953698,11.90215,190.51071,70.602264,2.2411902,307.415,44.938248,42.306046,0,4.892471,49.363407,3.9769208,199.04631,0.20027657,140.68,67.931915,81.197845,0.00953698,5.9701495,13.428068,483.4486
Sudan,2016,0.009543704,11.843737,211.30716,74.99443,2.2618577,277.006,44.884037,41.877773,0.009543704,4.8959203,49.35049,4.285123,196.66711,0.028631112,128.26738,64.21958,72.07405,0,6.6042433,8.83747,476.164
Sudan,2017,0.009523711,11.571309,157.99837,86.61815,2.3333094,290.45416,41.18053,40.123398,0,4.87614,47.8376,4.3332887,189.51233,0.019047422,120.941605,60.94223,81.11345,0.019047422,2.8856845,11.78083,486.26163
Sudan,2018,0.009495487,11.793394,206.21349,86.057594,2.5068085,259.7965,40.574215,38.94099,0.009495487,5.811238,44.125526,4.2444825,187.14655,0.018990973,114.904884,63.496323,82.582245,0.009495487,4.9851303,9.970261,491.64783
Sudan,2019,0.06644063,10.573552,207.39915,121.11177,2.363388,273.32724,32.100315,37.083363,0.009491518,6.2359276,42.930138,4.432539,181.16461,0.009491518,114.20195,69.30706,84.32265,0.009491518,8.978976,22.020323,531.2498
Sudan,2020,0.20895655,14.607963,280.21072,74.69247,2.1940439,316.9681,37.783142,36.671875,0,6.031246,42.019264,4.644534,183.70131,0.01899605,115.059074,68.21482,100.30865,0,9.279572,19.38547,517.044
Sudan,2021,0.18997365,11.369924,273.9515,105.13142,1.9377311,329.81326,38.526657,34.480217,0,6.2786293,39.27705,4.2364125,171.76468,0.018997364,113.04382,55.975735,103.74461,0,8.767283,22.122433,507.95154
Sudan,2022,0.12339488,11.456739,253.41513,146.50769,1.879399,321.12094,39.628742,34.66447,0,6.055841,40.35962,4.16695,171.89856,0.05695148,109.887886,54.777836,89.1006,0,4.7744327,19.610294,433.33435
Suriname,2015,89.103195,13.753852,366.87164,39.67838,32.959774,426.4387,68.41305,0.20779201,50.978306,127.09944,30.080368,17.622742,52.87812,3.898574,123.68572,53.59055,17.76127,0,16.375988,587.73474,424.69717
Suriname,2016,80.077324,14.642259,360.30838,50.6543,33.2221,414.9893,67.60172,0.24733545,51.37652,123.00487,21.923813,25.366722,59.845287,1.3553982,125.32982,58.73722,17.402521,0.5045643,16.591263,588.01526,416.91852
Suriname,2017,78.82075,10.342502,359.18668,53.90967,34.89728,408.88016,70.20035,0.22763401,48.59491,120.97263,23.406713,21.734098,62.70822,1.5538496,138.54994,56.799633,16.914196,0.76207906,16.260986,589.8888,417.30264
Suriname,2018,87.236755,13.895681,309.30023,41.924747,33.535835,413.2653,68.9931,0.188181,41.805893,169.66003,24.196115,17.639492,56.305737,1.3965011,125.79405,54.64182,17.589972,3.7438114,18.669537,589.2244,465.28247
Suriname,2019,87.865654,12.269081,319.03577,33.100754,34.587315,415.8604,64.120316,0.16847688,58.352467,186.1967,24.448969,22.268679,73.743324,2.8046446,122.462875,53.714397,16.510735,1.2189798,17.204464,589.679,445.19522
Suriname,2020,89.92021,17.638998,322.84616,38.302105,34.217075,410.87262,56.238556,0.18838726,59.113937,183.92546,24.470514,18.491695,70.98233,4.20401,122.48146,51.588364,24.202805,0.4560955,15.140387,595.7995,423.08804
Suriname,2021,85.649124,15.655545,314.6586,36.073235,33.910427,451.6099,54.496773,0.2182649,52.661366,182.20157,22.431679,23.205524,66.79898,6.299918,93.635635,38.176514,22.064596,0.605189,14.395561,601.538,411.48886
Suriname,2022,78.05739,13.776585,295.7155,33.712463,33.6232,479.64136,55.90972,0.22812198,56.752785,171.95438,23.109749,20.431795,55.899803,3.1242795,101.77216,36.092865,14.242746,0.8628962,14.619643,592.2642,451.46332
Sweden,2015,141.89908,295.63818,387.94595,29.790968,51.21956,374.52795,101.46418,8.38248,171.87097,64.32598,88.8,47.148933,424.68213,32.926857,105.655426,78.558105,15.880476,11.176639,9.699151,57.31043,593.2162
Sweden,2016,144.01543,295.33292,397.6222,28.86728,50.40239,368.00266,102.008415,8.375322,170.06418,65.297424,85.48847,50.312115,409.137,31.796135,106.231186,77.81527,15.536975,11.334269,9.588992,56.520885,609.37244
Sweden,2017,143.82544,275.11038,385.42453,29.371109,53.25201,363.69373,100.953804,8.350315,165.42624,63.6724,86.44326,49.931885,398.14502,29.291105,101.90385,73.52277,15.140572,11.810446,9.610362,56.21212,652.6846
Sweden,2018,140.92894,236.01678,392.41586,31.14998,53.301517,371.60257,99.701904,8.359261,163.71965,64.46718,76.08225,51.08437,385.61456,34.455734,97.964134,71.348335,15.500087,10.466553,19.2253,57.45618,661.62994
Sweden,2019,141.05685,195.65756,402.10342,29.817627,52.932533,359.87927,101.17016,7.7216167,156.1305,62.34231,87.42508,51.61396,420.16382,30.896456,96.18557,74.84873,18.919458,13.805012,22.80524,62.37228,683.72766
Sweden,2020,150.33244,180.5171,455.00323,31.085999,52.55777,348.35544,107.48905,7.6112623,150.21227,58.867104,82.28175,47.7807,455.18353,31.937256,96.18232,74.99096,20.790764,11.1765375,14.491443,63.8645,652.6658
Sweden,2021,160.33159,184.90135,468.9661,30.589115,52.23463,347.9361,104.449165,6.9840455,148.69485,59.95225,81.246056,46.828274,434.33728,30.981026,93.113914,75.849754,12.711967,7.5568376,13.445544,57.239025,702.34375
Sweden,2022,159.21666,165.15157,491.10913,30.982264,51.885235,340.69427,105.47047,7.9869866,151.51132,64.17755,82.81721,48.364525,424.59787,34.452682,91.82017,73.59294,25.741434,12.684622,16.808884,64.34856,718.8087
Switzerland,2015,165.62675,177.24371,493.91104,18.26523,27.922709,482.80392,69.98173,8.72772,196.55867,60.234272,64.41318,36.870373,516.28516,66.36267,128.06656,73.760735,16.455702,8.487783,3.749021,24.74354,676.7333
Switzerland,2016,170.55014,168.33066,481.73743,20.045315,28.303385,476.70862,71.40331,8.707965,193.0249,60.055965,63.84508,36.521465,494.2745,65.80462,129.73969,73.602806,16.236206,5.828638,4.638916,24.34431,689.7288
Switzerland,2017,160.83415,167.14275,476.1739,20.025537,27.343906,489.64087,71.3441,8.708059,190.62752,59.53673,61.986187,36.931767,500.95837,67.634926,134.97992,73.83354,16.46633,8.108192,4.5289907,23.964659,702.60345
Switzerland,2018,165.78368,171.9723,516.13684,19.265778,27.46398,452.1109,83.87161,8.768079,183.99966,66.6254,70.574524,37.271828,493.45184,69.12485,134.27057,73.343925,16.596363,6.15865,4.159088,23.284897,695.1976
Switzerland,2019,159.49481,152.14642,555.4174,20.335514,26.664116,457.08914,85.241196,7.998235,179.0005,63.456,63.81592,38.101593,488.73215,70.21451,126.822014,70.954346,17.08623,6.9684625,4.658972,23.624786,710.7332
Switzerland,2020,154.75546,163.1136,527.54224,20.365456,28.50364,427.5146,86.07079,8.128186,180.15979,64.265656,65.07548,39.4412,506.19705,72.943726,137.1094,74.95328,15.246598,6.6885076,5.5587597,26.454096,751.6123
Switzerland,2021,148.75365,166.4819,512.67206,21.591337,27.780256,430.48917,69.99467,7.8758974,180.85616,66.53087,66.191475,40.46754,504.78613,74.3868,127.77121,70.0346,16.260883,6.588203,4.4520283,24.36637,725.95013
Switzerland,2022,160.10374,171.6157,536.4197,20.976027,27.507425,368.2237,84.71929,7.42611,178.23657,67.66011,62.281902,38.363262,491.22675,74.90728,126.92982,75.235344,16.403053,7.595111,5.795746,23.699928,787.118
Syria,2015,1.6906867,89.43832,404.75635,60.83506,3.638437,315.81238,41.97056,52.816654,0.019774113,23.738823,20.25858,21.682316,191.45297,48.98048,110.566956,63.830837,78.66142,0,47.20081,50.770035,1135.5284
Syria,2016,1.5808653,77.65012,351.84134,47.090023,3.418621,326.0238,48.937656,53.443127,0.18772775,22.77434,19.217394,20.551247,191.14638,49.560123,110.65068,64.60799,71.38595,2.4997432,42.12018,38.958447,1112.0992
Syria,2017,2.0637722,73.97982,401.52716,32.427887,3.2585878,314.3155,45.30425,43.18123,0.8294587,30.620852,15.967081,17.961733,172.76442,50.36987,118.42499,63.710327,86.15509,0,29.900013,52.947117,1013.19366
Syria,2018,1.6886584,71.41741,290.77512,37.328236,4.0389547,257.4957,43.924866,42.167084,1.0072699,29.67496,14.427659,17.340841,161.41005,65.47254,130.8957,64.18877,77.89553,0,29.625584,34.681683,1050.217
Syria,2019,1.7379299,60.8868,318.1992,42.302795,4.453446,183.44049,46.124268,36.466908,1.4021934,27.224277,14.476167,27.016912,155.64348,45.028183,119.77893,68.94447,97.54132,0,50.518467,44.00123,1115.3561
Syria,2020,1.3125119,60.227516,226.25533,42.247093,4.3125386,152.69545,46.618843,44.724087,1.3125119,25.973917,17.34884,25.056147,177.2483,75.40529,99.14892,89.73436,107.773994,0,44.131977,54.03009,1091.1611
Syria,2021,1.1239547,58.297756,229.1783,37.080647,4.1901817,170.39745,40.915894,46.713135,1.5183247,24.372068,16.494528,19.817097,163.21991,49.414566,104.09398,71.83451,85.56844,0.04929626,47.906105,69.82322,1111.0785
Syria,2022,1.1130532,57.543865,301.30252,34.89865,4.0385118,131.76384,38.543163,51.71265,0.679652,19.749306,12.627736,13.307388,156.0343,35.696503,107.40471,59.06077,71.98401,0,53.850105,57.908318,1110.7778
Taiwan,2015,78.76282,61.96501,580.8683,119.77305,51.432663,285.78253,29.458612,5.0863075,225.85603,132.38388,21.214598,47.17575,73.07694,46.466267,129.6259,107.621864,23.87267,6.2854366,62.93431,426.58032,357.68033
Taiwan,2016,74.756546,60.081333,579.2757,114.57067,47.786964,287.32202,29.500473,5.0718007,217.70729,132.05688,24.128567,49.537586,71.915535,47.536877,126.55493,111.769684,23.788446,7.962827,68.03416,426.82153,357.1768
Taiwan,2017,80.40912,60.432003,576.10175,111.851776,45.712032,287.67035,29.570126,5.016808,219.91841,131.28815,24.803658,50.48851,74.811516,42.407543,142.38321,115.36655,23.011225,6.6690493,65.42878,420.16013,358.4965
Taiwan,2018,73.066124,60.430477,581.5004,137.22713,45.839314,288.5841,29.92442,4.903834,224.05206,140.24565,27.10647,49.439472,81.349495,38.06739,133.01524,115.56602,21.330175,4.0815144,63.138115,415.3718,368.14856
Taiwan,2019,68.53877,61.347427,594.6824,117.78344,46.603153,294.71472,28.494213,4.549834,221.827,152.59518,28.745308,52.86043,81.31447,40.918373,126.561714,112.01831,21.172295,3.7664187,67.99641,424.159,371.04745
Taiwan,2020,65.786514,78.440475,606.2326,111.71124,46.619335,280.4509,32.576153,17.59676,221.3588,163.95792,30.311125,56.28346,84.8631,13.439174,135.61989,107.02011,22.076485,5.0132647,65.89725,399.57132,365.12274
Taiwan,2021,70.44049,77.24652,606.95294,129.59834,46.832035,274.53052,32.237537,4.5171037,218.67441,156.33635,29.43207,57.496857,87.38469,15.931399,131.1074,105.3417,22.048733,3.8587813,64.84981,385.18945,369.3087
Taiwan,2022,72.149345,76.83211,616.90137,155.5006,47.103153,258.08286,31.524529,4.560344,221.73271,163.32562,31.259274,57.458298,89.309296,16.190754,132.49484,104.785904,20.751099,3.9482176,58.447906,406.9419,381.61002
Tajikistan,2015,4.753232,16.991325,252.00018,6.8340034,1.035455,176.18515,61.84132,37.48347,5.019492,13.963851,62.44287,7.6525064,190.05038,6.4592676,55.687763,148.72093,25.196074,30.51141,22.355968,81.89957,1163.2795
Tajikistan,2016,7.0565705,23.226648,266.21082,11.505063,0.6987678,178.39246,67.48522,35.2238,3.149376,12.96165,87.24756,7.922649,187.43707,5.698402,65.75306,156.54366,26.4646,30.873726,9.379235,85.92875,1164.275
Tajikistan,2017,8.222265,28.2229,301.38483,16.002474,0.933232,184.16106,73.224335,45.119312,2.7211082,16.287355,103.75576,10.579905,192.18686,5.3930984,68.96093,166.63596,29.107016,31.78883,9.184968,87.01652,1115.4087
Tajikistan,2018,9.26809,19.075596,281.97556,16.662949,1.0003654,184.22414,80.22538,51.03825,3.2364762,14.564143,120.80883,9.346551,193.17839,5.452972,71.71247,185.8816,32.76687,27.323706,7.669468,88.82656,1141.5051
Tajikistan,2019,6.6623406,24.043213,320.56638,15.774072,1.156112,185.37964,73.373924,43.765697,3.3801582,7.681287,129.41597,11.874642,192.17912,6.18226,77.518295,180.85315,36.662468,23.112444,5.0359454,103.39365,1161.05
Tajikistan,2020,6.460508,26.664278,322.91776,15.749936,1.3606222,174.4533,70.967705,42.404427,3.318352,9.690762,125.22618,14.643818,190.70245,7.3610635,87.80418,190.81992,38.371502,26.165058,5.6676273,106.08937,1151.566
Tajikistan,2021,5.967307,28.877855,306.46524,18.752996,1.6336726,200.66783,71.4316,44.451546,2.0347538,12.981339,127.38734,14.575881,190.50385,4.4510245,73.66201,175.55623,37.623383,45.791748,9.684646,115.14946,1151.3674
Tajikistan,2022,5.8061776,48.218643,305.3619,27.242117,1.6030524,183.65701,71.795235,45.735867,2.4925508,10.312319,137.2467,13.684593,183.34424,6.764099,66.76127,178.45688,44.298985,32.24677,6.2460394,115.18517,1144.7357
Tanzania,2015,66.42985,18.665403,227.70178,128.76907,14.928283,112.91156,370.49008,5.9288917,2.2119718,8.140864,36.49248,5.070364,66.59145,4.767354,130.06192,33.9169,177.72536,0,538.8928,211.71295,123.4159
Tanzania,2016,60.836178,19.61838,237.36116,138.58197,14.281695,117.17459,366.62418,5.1648593,1.9406124,7.671484,37.104107,3.8711176,66.47608,4.6089544,117.92253,38.711174,176.6766,0,535.58887,216.87357,132.22444
Tanzania,2017,54.2522,18.340195,249.23051,139.28033,14.326383,118.453,353.68066,4.9945188,1.8906376,4.640656,38.90467,4.9540772,63.017887,4.0441446,101.31593,39.349525,180.75304,0,564.5525,222.50883,110.5568
Tanzania,2018,52.84435,20.379208,217.122,103.22094,13.663677,120.475,383.0381,5.1681266,1.8204751,5.3704014,39.74704,3.6814053,69.0668,8.161797,116.77337,39.92909,192.39388,0,515.6496,260.3684,112.48514
Tanzania,2019,56.852535,22.208813,263.63226,93.71208,14.974507,116.85174,375.29352,5.291667,1.6998088,3.0960803,43.223713,3.5615044,74.14404,8.832935,113.927666,32.57967,171.11409,0,533.7703,237.09299,119.462166
Tanzania,2020,56.955444,23.235554,267.3607,94.63227,14.532342,100.58283,370.62534,6.57801,4.1188464,5.4749284,44.578667,8.126372,80.2922,4.9992876,112.514336,27.607403,148.99698,0,600.6128,234.16704,90.19969
Tanzania,2021,58.406193,23.581081,261.6488,92.79612,14.108167,111.73183,349.9008,6.3760014,4.3113914,5.7991247,45.117798,8.4304905,78.75879,7.124928,107.91634,26.344017,162.84103,0,629.5846,240.73958,77.91878
Tanzania,2022,56.497974,25.080973,223.42105,87.76316,13.694332,111.55871,365.68823,5.951417,4.51417,5.981781,43.299595,9.02834,86.04251,4.3825912,105.49596,26.052631,181.71053,0,601.99396,241.37651,89.949394
Thailand,2015,119.25209,20.358656,198.0659,58.106373,48.470142,460.95465,38.425343,0.21923172,83.268196,55.346046,7.832552,44.36453,47.89217,4.823098,95.70461,34.33966,23.28839,0.8769269,84.56366,1106.5223,122.052284
Thailand,2016,113.43393,26.295866,201.83746,49.70208,56.86643,465.0552,34.14776,0.23914391,83.89965,51.704906,7.463283,43.922768,44.14198,4.0554824,99.63333,32.75275,24.063856,0.89678967,78.1602,1095.6279,125.32137
Thailand,2017,109.00726,25.176981,223.09573,55.255848,57.198673,465.2212,31.802502,0.21919017,84.27862,49.118523,8.179779,43.79818,46.249126,4.1646132,93.95288,33.107677,22.20795,1.3848834,81.24982,1070.4551,127.01074
Thailand,2018,122.14371,25.301695,208.3329,47.583927,66.70719,466.4122,30.383957,0.23916529,84.59476,46.228657,6.54715,44.19575,48.41104,4.0658097,83.41886,36.064133,23.597643,0.9865568,85.84041,1093.7726,129.29874
Thailand,2019,129.49055,22.771515,246.65817,50.9069,65.393326,463.2069,36.370613,0.20937032,77.38726,48.035534,6.92916,44.08741,45.83216,5.6330585,84.615524,37.567017,23.918066,21.634933,84.23666,1062.4945,125.592285
Thailand,2020,135.86487,25.341223,244.034,59.66162,65.288574,440.7677,33.572136,0.16960661,82.23926,44.885895,5.517204,44.69633,46.182884,7.05364,99.77857,37.07401,26.568377,40.92508,92.93445,1089.493,106.383255
Thailand,2021,119.978546,27.880863,264.29422,37.893215,65.20508,444.80606,34.938423,0.1497361,83.09355,46.058823,6.1192155,44.391766,48.205044,7.436893,93.01607,34.34946,24.257248,2.0064638,94.603264,1161.463,111.30383
Thailand,2022,122.174835,27.50533,250.58635,37.8698,65.205215,432.5493,35.481075,0.19989339,83.0457,43.41684,6.2466683,44.37633,46.865,7.1661777,94.269714,34.64152,21.798372,2.41871,93.180305,1199.97,82.33608
Togo,2015,16.091051,5.8610435,223.83139,62.891624,24.000046,133.40944,533.7743,6.924028,14.657484,26.857428,7.089814,3.7545784,4.8565717,1.8236524,10.73712,19.679842,68.15779,0,614.6294,173.03242,95.8344
Togo,2016,14.536413,5.5181823,227.23018,69.14302,23.398653,131.38344,529.4238,5.9959054,15.296869,26.693964,5.440187,5.878912,4.34825,1.2381787,10.77313,19.567123,84.127914,0.019498877,627.63965,162.87413,143.9992
Togo,2017,13.76199,6.023307,236.51714,62.4845,24.24917,125.787704,532.8775,5.818631,16.081644,26.130236,4.122749,6.247475,5.428774,0,10.574901,21.266756,89.86228,0.05847871,630.6539,158.48705,116.13872
Togo,2018,13.913334,5.7874794,236.92615,68.14416,17.781397,116.73365,534.71826,5.9628572,15.754805,27.358992,4.014211,6.615654,6.654627,0.00974323,10.649352,21.844324,89.65721,0.36049956,648.71405,134.5735,117.912575
Togo,2019,13.305014,5.6297936,321.44366,91.45979,18.652342,102.75834,411.5788,6.545365,14.658891,29.522324,4.2466955,6.438224,4.62656,0.11688152,9.623245,22.9867,86.50207,0.009740126,680.99066,144.54347,121.48861
Togo,2020,17.801188,5.073533,324.33606,93.70943,18.200449,127.04283,511.0051,8.705832,11.062444,17.440878,3.7004654,6.1544585,8.179976,0.42847496,9.582258,23.040268,85.88002,0.009738067,629.4005,190.41817,108.004906
Togo,2021,26.474869,4.8295455,286.93927,72.09265,17.77974,129.29744,535.4174,5.5306087,12.813875,17.341574,4.479014,5.7837706,9.328033,1.9668714,9.415667,23.232452,93.1927,0.05842192,636.5458,231.40924,130.16403
Togo,2022,29.38958,4.8771715,268.50726,69.331764,17.367012,136.57053,535.15515,5.782514,14.719127,20.08304,4.9745197,7.6029353,9.871161,2.3558393,8.956082,22.088427,96.24869,0.116818465,648.2549,278.63153,112.496185
Tonga,2019,30.419138,88.25722,178.39206,191.07828,63.09338,183.78642,227.49779,70.06733,167.06683,412.60547,72.15356,13.252492,95.99612,1.3808818,115.49735,151.64864,0.52652323,0,0.5960641,21.428503,792.5665
Tonga,2020,36.304096,95.61572,176.47075,196.87874,63.076496,192.77524,243.97945,91.830925,141.76027,331.70688,66.084404,14.093358,101.56182,1.1254767,119.48977,164.47896,0.50795853,0.39839885,2.8883917,21.105179,794.76587
Tonga,2021,36.596756,96.64961,183.95901,196.61707,63.209835,181.04335,233.38475,96.42844,164.23297,456.9668,75.877945,13.593081,95.92573,1.1562161,117.88378,161.42789,0.5127567,0.010054054,1.8298378,14.226485,721.69
Tonga,2022,42.515244,98.564545,225.42848,200.69067,63.477764,200.79245,262.72345,110.83677,169.17566,348.27292,63.406532,12.017833,108.089264,1.2516456,118.25506,167.97491,1.3228773,0.02035196,1.4653412,34.455868,684.11084
Trinidad and Tobago,2015,46.937523,40.633553,401.56412,56.378162,36.567135,455.04062,79.85715,11.289936,52.42413,198.98895,26.687162,14.068997,160.83817,16.541546,95.029594,37.57863,80.41908,33.706337,159.92883,180.7105,761.68756
